"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002821","positive regulation of adaptive immune response","1/634","139/18986",0.00719424460431655,0.215441526904659,-1.72551933998827,0.991247692218902,0.999983709882227,0.936697435472098,"909",1
"GO:0030183","B cell differentiation","1/634","139/18986",0.00719424460431655,0.215441526904659,-1.72551933998827,0.991247692218902,0.999983709882227,0.936697435472098,"3623",1
"GO:0008360","regulation of cell shape","1/634","140/18986",0.00714285714285714,0.21390265885534,-1.73515781733628,0.991542113778472,0.999983709882227,0.936697435472098,"2038",1
"GO:0031570","DNA integrity checkpoint signaling","1/634","140/18986",0.00714285714285714,0.21390265885534,-1.73515781733628,0.991542113778472,0.999983709882227,0.936697435472098,"135458",1
"GO:0030111","regulation of Wnt signaling pathway","5/634","349/18986",0.0143266475644699,0.42903112091329,-2.0009921171555,0.991608762892783,0.999983709882227,0.936697435472098,"650/414194/1749/3484/8549",5
"GO:0043523","regulation of neuron apoptotic process","3/634","254/18986",0.0118110236220472,0.353697309918279,-1.92738722783284,0.991675600148728,0.999983709882227,0.936697435472098,"2668/4908/10891",3
"GO:0002520","immune system development","2/634","202/18986",0.0099009900990099,0.296498735047006,-1.86833503174931,0.991863663220283,0.999983709882227,0.936697435472098,"2038/4050",2
"GO:0031109","microtubule polymerization or depolymerization","1/634","142/18986",0.00704225352112676,0.210889945350335,-1.75429825304977,0.992101621423946,0.999983709882227,0.936697435472098,"256764",1
"GO:0043122","regulation of canonical NF-kappaB signal transduction","4/634","305/18986",0.0131147540983607,0.392739308062264,-1.98716193263097,0.992113984967964,0.999983709882227,0.936697435472098,"9370/948/4050/79931",4
"GO:0141188","nucleic acid catabolic process","7/634","441/18986",0.0158730158730159,0.475339241900756,-2.07201401076774,0.992275285023006,0.999983709882227,0.936697435472098,"1149/58511/2668/10642/79727/154197/166863",7
"GO:0006403","RNA localization","2/634","204/18986",0.00980392156862745,0.293591884703408,-1.88541984886789,0.9923370303088,0.999983709882227,0.936697435472098,"10642/643136",2
"GO:0007051","spindle organization","2/634","204/18986",0.00980392156862745,0.293591884703408,-1.88541984886789,0.9923370303088,0.999983709882227,0.936697435472098,"79187/147872",2
"GO:0018205","peptidyl-lysine modification","1/634","143/18986",0.00699300699300699,0.209415190487746,-1.76380142653896,0.992367359696989,0.999983709882227,0.936697435472098,"4826",1
"GO:2000146","negative regulation of cell motility","6/634","398/18986",0.0150753768844221,0.451452847835391,-2.05564160159071,0.992386812959028,0.999983709882227,0.936697435472098,"130399/9370/247/347/653/5468",6
"GO:0051402","neuron apoptotic process","4/634","307/18986",0.0130293159609121,0.390180745794757,-2.0021736367546,0.992506525729548,0.999983709882227,0.936697435472098,"2668/4693/4908/10891",4
"GO:0002703","regulation of leukocyte mediated immunity","3/634","258/18986",0.0116279069767442,0.34821363069474,-1.95919496466829,0.992538808386841,0.999983709882227,0.936697435472098,"909/3952/5443",3
"GO:0031396","regulation of protein ubiquitination","2/634","205/18986",0.00975609756097561,0.29215972916827,-1.89391755980135,0.992563510672829,0.999983709882227,0.936697435472098,"55859/51438",2
"GO:0050671","positive regulation of lymphocyte proliferation","1/634","145/18986",0.00689655172413793,0.206526705101708,-1.78267662727695,0.992872354536975,0.999983709882227,0.936697435472098,"3952",1
"GO:0050870","positive regulation of T cell activation","3/634","260/18986",0.0115384615384615,0.34553506430478,-1.9749621514999,0.992937325717581,0.999983709882227,0.936697435472098,"51412/3952/5105",3
"GO:0006470","protein dephosphorylation","1/634","146/18986",0.00684931506849315,0.205112138628408,-1.79204979490221,0.993112199939212,0.999983709882227,0.936697435472098,"374462",1
"GO:0050770","regulation of axonogenesis","1/634","146/18986",0.00684931506849315,0.205112138628408,-1.79204979490221,0.993112199939212,0.999983709882227,0.936697435472098,"6585",1
"GO:1903900","regulation of viral life cycle","1/634","146/18986",0.00684931506849315,0.205112138628408,-1.79204979490221,0.993112199939212,0.999983709882227,0.936697435472098,"222537",1
"GO:0032946","positive regulation of mononuclear cell proliferation","1/634","148/18986",0.00675675675675676,0.202340352971268,-1.81067002812551,0.993567985585698,0.999983709882227,0.936697435472098,"3952",1
"GO:0046488","phosphatidylinositol metabolic process","1/634","148/18986",0.00675675675675676,0.202340352971268,-1.81067002812551,0.993567985585698,0.999983709882227,0.936697435472098,"117283",1
"GO:0032535","regulation of cellular component size","5/634","361/18986",0.0138504155124654,0.414769698611463,-2.0866062028953,0.993719975238286,0.999983709882227,0.936697435472098,"53841/1440/6344/6557/6585",5
"GO:0050852","T cell receptor signaling pathway","1/634","149/18986",0.00671140939597315,0.200982364025152,-1.81991816546653,0.993784457458437,0.999983709882227,0.936697435472098,"153579",1
"GO:0016032","viral process","7/634","452/18986",0.0154867256637168,0.463771251500516,-2.14458350496452,0.993941128394512,0.999983709882227,0.936697435472098,"185/222256/9074/9080/222537/25834/6317",7
"GO:0008064","regulation of actin polymerization or depolymerization","1/634","153/18986",0.0065359477124183,0.195727923135605,-1.85650952821759,0.994580001705551,0.999983709882227,0.936697435472098,"1440",1
"GO:0051607","defense response to virus","4/634","320/18986",0.0125,0.374329652996845,-2.09798877554089,0.994636888298359,0.999983709882227,0.936697435472098,"51297/1755/4321/4986",4
"GO:0034504","protein localization to nucleus","4/634","321/18986",0.0124610591900312,0.373163517006201,-2.10523709442502,0.994774072540582,0.999983709882227,0.936697435472098,"347/948/3952/4321",4
"GO:0006302","double-strand break repair","4/634","323/18986",0.0123839009287926,0.370852906993779,-2.11968319547822,0.995038380608371,0.999983709882227,0.936697435472098,"51412/135458/147872/441161",4
"GO:0110053","regulation of actin filament organization","3/634","273/18986",0.010989010989011,0.3290810136236,-2.07533364238375,0.995068557473896,0.999983709882227,0.936697435472098,"1440/4653/129446",3
"GO:0030832","regulation of actin filament length","1/634","156/18986",0.00641025641025641,0.191963924613767,-1.88354551497656,0.995109189956555,0.999983709882227,0.936697435472098,"1440",1
"GO:0043535","regulation of blood vessel endothelial cell migration","1/634","156/18986",0.00641025641025641,0.191963924613767,-1.88354551497656,0.995109189956555,0.999983709882227,0.936697435472098,"5468",1
"GO:1902806","regulation of cell cycle G1/S phase transition","2/634","220/18986",0.00909090909090909,0.272239747634069,-2.01800410863035,0.995269377534771,0.999983709882227,0.936697435472098,"51412/2273",2
"GO:0009411","response to UV","1/634","157/18986",0.00636942675159236,0.190741224456991,-1.89248238331686,0.995273861946335,0.999983709882227,0.936697435472098,"4312",1
"GO:0098876","vesicle-mediated transport to the plasma membrane","1/634","157/18986",0.00636942675159236,0.190741224456991,-1.89248238331686,0.995273861946335,0.999983709882227,0.936697435472098,"286753",1
"GO:0006644","phospholipid metabolic process","5/634","374/18986",0.0133689839572193,0.400352570050102,-2.17692509204463,0.995432068072065,0.999983709882227,0.936697435472098,"247/27329/336/117283/4023",5
"GO:0007249","canonical NF-kappaB signal transduction","4/634","327/18986",0.0122324159021407,0.366316479996913,-2.14837621752698,0.995528913025475,0.999983709882227,0.936697435472098,"9370/948/4050/79931",4
"GO:0097193","intrinsic apoptotic signaling pathway","4/634","327/18986",0.0122324159021407,0.366316479996913,-2.14837621752698,0.995528913025475,0.999983709882227,0.936697435472098,"85329/84944/6279/6280",4
"GO:0016311","dephosphorylation","2/634","222/18986",0.00900900900900901,0.269787137295024,-2.03409617559982,0.995547664903028,0.999983709882227,0.936697435472098,"650/374462",2
"GO:0034976","response to endoplasmic reticulum stress","3/634","277/18986",0.0108303249097473,0.324328941224704,-2.1055140485454,0.995588097865369,0.999983709882227,0.936697435472098,"84699/5923/80343",3
"GO:0032259","methylation","2/634","225/18986",0.00888888888888889,0.266189975464423,-2.05804628187206,0.995935243407875,0.999983709882227,0.936697435472098,"5409/150572",2
"GO:0099111","microtubule-based transport","2/634","225/18986",0.00888888888888889,0.266189975464423,-2.05804628187206,0.995935243407875,0.999983709882227,0.936697435472098,"3798/9576",2
"GO:0009615","response to virus","6/634","425/18986",0.0141176470588235,0.422772313972908,-2.23691335501482,0.995940397809138,0.999983709882227,0.936697435472098,"338/51297/1755/4321/4986/5179",6
"GO:0000723","telomere maintenance","1/634","162/18986",0.00617283950617284,0.184854149628072,-1.93662307248695,0.996017806238808,0.999983709882227,0.936697435472098,"135458",1
"GO:0002285","lymphocyte activation involved in immune response","2/634","227/18986",0.00881057268722467,0.263844689336984,-2.07389023042044,0.996175031288572,0.999983709882227,0.936697435472098,"5105/8993",2
"GO:0006282","regulation of DNA repair","2/634","227/18986",0.00881057268722467,0.263844689336984,-2.07389023042044,0.996175031288572,0.999983709882227,0.936697435472098,"51412/441161",2
"GO:0051017","actin filament bundle assembly","1/634","164/18986",0.00609756097560976,0.182599830730168,-1.95403344237163,0.996281539664722,0.999983709882227,0.936697435472098,"4653",1
"GO:0007059","chromosome segregation","6/634","429/18986",0.013986013986014,0.418830380975491,-2.26300698705412,0.99630734959248,0.999983709882227,0.936697435472098,"51412/84072/147872/84944/93426/56155",6
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","3/634","284/18986",0.0105633802816901,0.316334918025503,-2.1575793261807,0.996372234859782,0.999983709882227,0.936697435472098,"51412/3952/5105",3
"GO:0006605","protein targeting","4/634","335/18986",0.0119402985074627,0.357568623758181,-2.20498843279698,0.996373543241881,0.999983709882227,0.936697435472098,"2740/4693/6029/378707",4
"GO:0016055","Wnt signaling pathway","7/634","476/18986",0.0147058823529412,0.440387827055112,-2.29824142972497,0.996471957627382,0.999983709882227,0.936697435472098,"650/414194/1749/3484/8549/4653/4693",7
"GO:0010508","positive regulation of autophagy","1/634","166/18986",0.00602409638554217,0.180399832769564,-1.97130808098135,0.99652783222749,0.999983709882227,0.936697435472098,"90070",1
"GO:0070507","regulation of microtubule cytoskeleton organization","1/634","166/18986",0.00602409638554217,0.180399832769564,-1.97130808098135,0.99652783222749,0.999983709882227,0.936697435472098,"79187",1
"GO:0070665","positive regulation of leukocyte proliferation","1/634","166/18986",0.00602409638554217,0.180399832769564,-1.97130808098135,0.99652783222749,0.999983709882227,0.936697435472098,"3952",1
"GO:0006367","transcription initiation at RNA polymerase II promoter","1/634","167/18986",0.00598802395209581,0.179319594249986,-1.97989545343268,0.996644801109943,0.999983709882227,0.936697435472098,"10891",1
"GO:0030041","actin filament polymerization","1/634","167/18986",0.00598802395209581,0.179319594249986,-1.97989545343268,0.996644801109943,0.999983709882227,0.936697435472098,"1440",1
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","1/634","167/18986",0.00598802395209581,0.179319594249986,-1.97989545343268,0.996644801109943,0.999983709882227,0.936697435472098,"79187",1
"GO:0051494","negative regulation of cytoskeleton organization","1/634","168/18986",0.00595238095238095,0.178252215712784,-1.98845002235275,0.996757835601483,0.999983709882227,0.936697435472098,"4653",1
"GO:0061572","actin filament bundle organization","1/634","168/18986",0.00595238095238095,0.178252215712784,-1.98845002235275,0.996757835601483,0.999983709882227,0.936697435472098,"4653",1
"GO:0006261","DNA-templated DNA replication","1/634","169/18986",0.00591715976331361,0.177197468874246,-1.99697215032968,0.996867067838101,0.999983709882227,0.936697435472098,"441161",1
"GO:0000819","sister chromatid segregation","2/634","235/18986",0.00851063829787234,0.254862742465937,-2.13631958854774,0.997002854219407,0.999983709882227,0.936697435472098,"51412/56155",2
"GO:1903037","regulation of leukocyte cell-cell adhesion","5/634","392/18986",0.0127551020408163,0.38196903367025,-2.29813261078402,0.997080809888439,0.999983709882227,0.936697435472098,"51412/3952/284194/654346/5105",5
"GO:1903313","positive regulation of mRNA metabolic process","2/634","236/18986",0.00847457627118644,0.253782815591082,-2.14402004271671,0.997093062628215,0.999983709882227,0.936697435472098,"10642/154197",2
"GO:0050863","regulation of T cell activation","5/634","393/18986",0.0127226463104326,0.380997102286866,-2.30474272089154,0.997153179301011,0.999983709882227,0.936697435472098,"51412/3952/284194/654346/5105",5
"GO:1903050","regulation of proteolysis involved in protein catabolic process","2/634","238/18986",0.00840336134453781,0.251650186888636,-2.15935422144116,0.997265547677629,0.999983709882227,0.936697435472098,"7018/440730",2
"GO:0007034","vacuolar transport","1/634","173/18986",0.00578034682080925,0.173100417570796,-2.03074328497844,0.997268464951706,0.999983709882227,0.936697435472098,"4693",1
"GO:0050792","regulation of viral process","1/634","173/18986",0.00578034682080925,0.173100417570796,-2.03074328497844,0.997268464951706,0.999983709882227,0.936697435472098,"222537",1
"GO:0051168","nuclear export","1/634","173/18986",0.00578034682080925,0.173100417570796,-2.03074328497844,0.997268464951706,0.999983709882227,0.936697435472098,"643136",1
"GO:1902904","negative regulation of supramolecular fiber organization","1/634","173/18986",0.00578034682080925,0.173100417570796,-2.03074328497844,0.997268464951706,0.999983709882227,0.936697435472098,"4653",1
"GO:0032970","regulation of actin filament-based process","5/634","395/18986",0.0126582278481013,0.37906800303478,-2.31792533111623,0.997292769710892,0.999983709882227,0.936697435472098,"477/1440/4607/4653/129446",5
